table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,full_data_type,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,maximum_cardinality,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_system_time_period_start,is_system_time_period_end,system_time_period_timestamp_generation,is_updatable,partition_index,comment
system,marketplace,listing_access_events,consumer_delta_sharing_recipient_type,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Whether the consumer is on a Databricks account or not. Values will be either OPEN or DATABRICKS.
system,marketplace,listing_access_events,consumer_cloud,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The consumer's cloud. Nullable if consumer_delta_sharing_recipient_type is OPEN.
system,marketplace,listing_access_events,consumer_region,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The consumer's region. Nullable if consumer_delta_sharing_recipient_type is OPEN.
system,marketplace,listing_access_events,consumer_metastore_id,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The consumer's metastore ID. Nullable if consumer_delta_sharing_recipient_type is OPEN.
system,marketplace,listing_access_events,consumer_email,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The consumer's email address.
system,marketplace,listing_access_events,consumer_name,14,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The consumer's name.
system,marketplace,listing_access_events,consumer_company,15,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The consumer's company.
system,marketplace,listing_access_events,consumer_intended_use,16,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The consumer's intended use of the listing.
system,marketplace,listing_access_events,consumer_comment,17,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Any additional comment the consumer left.
system,marketplace,listing_access_events,event_type,18,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The type of access. The value can be either REQUEST_DATA or GET_DATA.
system,marketplace,listing_access_events,event_time,19,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The exact UTC timestamp when the event happened. Timezone information is recorded at the end of the value with +00:00 representing UTC.
system,marketplace,listing_access_events,event_date,20,null,YES,date,DATE,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The UTC date the event happened.
system,marketplace,listing_funnel_events,account_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The account ID that hosts the listing.
system,marketplace,listing_funnel_events,metastore_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The metatore ID that hosts the listing.
system,marketplace,listing_funnel_events,metastore_cloud,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The cloud provider of the metastore that hosts the listing.
system,marketplace,listing_funnel_events,metastore_region,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The region of the metastore that hosts the listing.
system,marketplace,listing_funnel_events,provider_id,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The provider profile ID.
system,marketplace,listing_funnel_events,provider_name,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The provider profile name.
system,marketplace,listing_funnel_events,listing_id,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The listing ID.
system,marketplace,listing_funnel_events,listing_name,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The listing name.
system,marketplace,listing_funnel_events,event_type,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The type of consumer action. Possible values for the event_type column are VIEW_LISTING, START_REQUEST_DATA, COMPLETE_REQUEST_DATA, ABANDON_REQUEST_DATA, START_GET_DATA, COMPLETE_GET_DATA, ABANDON_GET_DATA, UNINSTALL_DATA, FAIL_REQUEST_DATA, FAIL_GET_DATA."
system,marketplace,listing_funnel_events,event_time,9,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The exact UTC timestamp when the event happened. Timezone information is recorded at the end of the value with +00:00 representing UTC.
system,marketplace,listing_funnel_events,event_date,10,null,YES,date,DATE,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The UTC date the event happened.
system,marketplace,listing_funnel_events,consumer_cloud,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The consumer's cloud. Nullable if consumer_delta_sharing_recipient_type is OPEN.
system,marketplace,listing_funnel_events,consumer_region,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The consumer's region. Nullable if consumer_delta_sharing_recipient_type is OPEN.
system,mlflow,experiments_latest,account_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the account containing the MLflow experiment
system,mlflow,experiments_latest,update_time,1,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The system time when the experiment was last updated
system,mlflow,experiments_latest,delete_time,2,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The system time when the MLflow experiment was soft-deleted by the user
system,mlflow,experiments_latest,workspace_id,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the workspace containing the MLflow experiment
system,mlflow,experiments_latest,experiment_id,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the MLflow experiment
system,mlflow,experiments_latest,name,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,User-provided name of the experiment
system,mlflow,experiments_latest,create_time,6,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The system time when the experiment was created
system,mlflow,run_metrics_history,account_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the account containing the MLflow run to which the metric was logged
system,mlflow,run_metrics_history,insert_time,1,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The system time when the metric was inserted
system,mlflow,run_metrics_history,record_id,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,A unique identifier of the metric to distinguish between identical values
system,mlflow,run_metrics_history,workspace_id,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the workspace containing the MLflow run to which the metric was logged
system,mlflow,run_metrics_history,experiment_id,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the MLflow experiment containing the MLflow run to which the metric was logged
system,mlflow,run_metrics_history,run_id,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the MLflow run to which the metric was logged
system,mlflow,run_metrics_history,metric_name,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The metric name
system,mlflow,run_metrics_history,metric_time,7,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The user-specified time when the metric was computed
system,mlflow,run_metrics_history,metric_step,8,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The step (e.g. epoch) of model training or agent development at which the metric was logged
system,mlflow,run_metrics_history,metric_value,9,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The metric value
system,mlflow,runs_latest,account_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the account containing the MLflow run
system,mlflow,runs_latest,update_time,1,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The system time when the run was last updated
system,mlflow,runs_latest,delete_time,2,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The system time when the MLflow run was soft-deleted by the user
system,mlflow,runs_latest,workspace_id,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the workspace containing the MLflow run
system,mlflow,runs_latest,run_id,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the MLflow run
system,mlflow,runs_latest,experiment_id,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the MLflow experiment containing the MLflow run
system,mlflow,runs_latest,created_by,6,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The name of the Databricks principal or user that created the MLflow run
system,mlflow,runs_latest,start_time,7,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The user-specified time when the MLflow run started
system,mlflow,runs_latest,end_time,8,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The user-specified time when the MLflow run ended
system,mlflow,runs_latest,run_name,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The name of the MLflow run
system,mlflow,runs_latest,status,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The execution status of the MLflow run
system,mlflow,runs_latest,params,11,null,YES,"map<string,string>",MAP,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Key-value parameters of the MLflow run
system,mlflow,runs_latest,tags,12,null,YES,"map<string,string>",MAP,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Key-value tags set on the MLflow run
system,mlflow,runs_latest,aggregated_metrics,13,null,YES,"array<struct<metric_name:string,min_value:double,max_value:double,latest_value:double>>",ARRAY,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,An aggregated view summarizing the metrics in the run_metrics_history
system,query,history,account_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,ID of the account.
system,query,history,workspace_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the workspace where the query was run.
system,query,history,statement_id,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID that uniquely identifies the execution of the statement. You can use this ID to find the statement execution in the Query History UI.
system,query,history,executed_by,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The email address or username of the user who ran the statement.
system,query,history,session_id,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The Spark session ID.
system,query,history,execution_status,5,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The statement termination state. Possible values are:

FINISHED: execution was successful

FAILED: execution failed with the reason for failure described in the accompanying error message

CANCELED: execution was canceled"
system,query,history,compute,6,null,YES,"struct<type:string,cluster_id:string,warehouse_id:string>",STRUCT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,A struct that represents the type of compute resource used to run the statement and the ID of the resource where applicable. The type value will be WAREHOUSE.
system,query,history,executed_by_user_id,7,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the user who ran the statement.
system,query,history,statement_text,8,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Text of the SQL statement. If you have configured customer-managed keys, statement_text is empty."
system,query,history,statement_type,9,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The statement type. For example: ALTER, COPY, and`INSERT`."
system,query,history,error_message,10,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Message describing the error condition. If you have configured customer-managed keys, error_message is empty."
system,query,history,client_application,11,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Client application that ran the statement. For example: Databricks SQL, Tableau, and Power BI."
system,query,history,client_driver,12,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The connector used to connect to Databricks to run the statement. For example: Databricks SQL Driver for Go, Databricks ODBC Driver, Databricks JDBC Driver."
system,query,history,total_duration_ms,13,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total execution time of the statement in milliseconds ( excluding result fetch time ).
system,query,history,waiting_for_compute_duration_ms,14,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Time spent waiting for compute resources to be provisioned in milliseconds.
system,query,history,waiting_at_capacity_duration_ms,15,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Time spent waiting in queue for available compute capacity in milliseconds.
system,query,history,execution_duration_ms,16,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Time spent executing the statement in milliseconds.
system,query,history,compilation_duration_ms,17,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Time spent loading metadata and optimizing the statement in milliseconds.
system,query,history,total_task_duration_ms,18,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The sum of all task durations in milliseconds. This time represents the combined time it took to run the query across all cores of all nodes. It can be significantly longer than the wall-clock duration if multiple tasks are executed in parallel. It can be shorter than the wall-clock duration if tasks wait for available nodes.
system,query,history,result_fetch_duration_ms,19,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Time spent, in milliseconds, fetching the statement results after the execution finished."
system,query,history,start_time,20,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The time when Databricks received the request. Timezone information is recorded at the end of the value with +00:00 representing UTC.
system,query,history,end_time,21,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"The time the statement execution ended, excluding result fetch time. Timezone information is recorded at the end of the value with +00:00 representing UTC."
system,query,history,update_time,22,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The time the statement last received a progress update. Timezone information is recorded at the end of the value with +00:00 representing UTC.
system,query,history,read_partitions,23,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The number of partitions read after pruning.
system,query,history,pruned_files,24,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The number of pruned files.
system,query,history,read_files,25,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The number of files read after pruning.
system,query,history,read_rows,26,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total number of rows read by the statement.
system,query,history,produced_rows,27,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total number of rows returned by the statement.
system,query,history,read_bytes,28,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total size of data read by the statement in bytes.
system,query,history,read_io_cache_percent,29,null,YES,tinyint,BYTE,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The percentage of bytes of persistent data read from the IO cache.
system,query,history,from_result_cache,30,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,TRUE indicates that the statement result was fetched from the cache.
system,query,history,spilled_local_bytes,31,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Size of data, in bytes, temporarily written to disk while executing the statement."
system,query,history,written_bytes,32,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The size in bytes of persistent data written to cloud object storage.
system,query,history,shuffle_read_bytes,33,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The total amount of data in bytes sent over the network.
system,query,history,query_source,34,null,YES,"struct<job_info:struct<job_id:string,job_run_id:string,job_task_run_id:string>,legacy_dashboard_id:string,dashboard_id:string,alert_id:string,notebook_id:string,sql_query_id:string,genie_space_id:string,pipeline_info:struct<pipeline_id:string,update_id:string>>",STRUCT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"A struct that contains key-value pairs representing one or more Databricks entities that were involved in the execution of this statement, such as jobs, notebooks, or dashboards. This field only records Databricks entities and are not sorted by execution order. Statement executions that contain multiple IDs indicate that the execution was triggered by multiple entities: for example, an Alert may trigger on a Job result and call a SQL Query, so all three IDs will be populated within query_source."
system,query,history,executed_as_user_id,35,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the user or service principal whose privilege was used to run the statement.
system,query,history,executed_as,36,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The name of the user or service principal whose privilege was used to run the statement.
system,query,history,written_rows,37,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Total number of rows of persistent data written to cloud object storage.
system,query,history,written_files,38,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The number of files of persistent data written to cloud object storage.
system,query,history,cache_origin_statement_id,39,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,"Statement id of query that inserted result in cache when result is fetched from cache, otherwise store the query's statement id."
system,query,history,query_parameters,40,null,YES,"struct<named_parameters:map<string,struct<exprs:array<struct<tag:string,data_type:struct<type_name:string,type_ddl:string,redacted_type_ddl:string>,literal:struct<data_type:struct<type_name:string,type_ddl:string,redacted_type_ddl:string>,int_value:int,long_value:bigint,double_value:double,float_value:float,byte_value:int,short_value:int,string_value:string,boolean_value:boolean,decimal_value:struct<value:string,precision:int,scale:int>,binary_value:binary,timestamp_value:bigint,timestamp_ntz_value:bigint,date_value:bigint,calendar_interval_value:struct<months:int,days:int,microseconds:bigint>,day_time_interval_value:bigint,year_month_interval_value:int>,seq_expression:struct<children:array<bigint>>,function:struct<function_name:string,arguments:array<bigint>>,alias:struct<expr:bigint,name:array<string>,metadata:string>,sort_order:struct<child:bigint,direction:string,null_ordering:string>,lambda_function:struct<function:bigint,arguments:array<struct<name_parts:array<string>>>>,window:struct<window_function:bigint,partition_spec:array<bigint>,order_spec:array<bigint>>,unresolved_extract_value:struct<child:bigint,extraction:bigint>,update_fields:struct<struct_expression:bigint,field_name:string,value_expression:bigint>,unresolved_named_lambda_variable:struct<name_parts:array<string>>,named_argument_expression:struct<key:string,value:bigint>,id:bigint>>>>,pos_parameters:array<struct<exprs:array<struct<tag:string,data_type:struct<type_name:string,type_ddl:string,redacted_type_ddl:string>,literal:struct<data_type:struct<type_name:string,type_ddl:string,redacted_type_ddl:string>,int_value:int,long_value:bigint,double_value:double,float_value:float,byte_value:int,short_value:int,string_value:string,boolean_value:boolean,decimal_value:struct<value:string,precision:int,scale:int>,binary_value:binary,timestamp_value:bigint,timestamp_ntz_value:bigint,date_value:bigint,calendar_interval_value:struct<months:int,days:int,microseconds:bigint>,day_time_interval_value:bigint,year_month_interval_value:int>,seq_expression:struct<children:array<bigint>>,function:struct<function_name:string,arguments:array<bigint>>,alias:struct<expr:bigint,name:array<string>,metadata:string>,sort_order:struct<child:bigint,direction:string,null_ordering:string>,lambda_function:struct<function:bigint,arguments:array<struct<name_parts:array<string>>>>,window:struct<window_function:bigint,partition_spec:array<bigint>,order_spec:array<bigint>>,unresolved_extract_value:struct<child:bigint,extraction:bigint>,update_fields:struct<struct_expression:bigint,field_name:string,value_expression:bigint>,unresolved_named_lambda_variable:struct<name_parts:array<string>>,named_argument_expression:struct<key:string,value:bigint>,id:bigint>>>>,truncated:boolean>",STRUCT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Query parameters values associated with the query. Only one of named_parameters or pos_parameters can be populated.
system,query,history,query_tags,41,null,YES,"map<string,string>",MAP,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The user-supplied custom tags associated with this statement execution.
system,serving,endpoint_usage,workspace_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The workspace ID for the workspace in which the serving endpoint exists.
system,serving,endpoint_usage,account_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The Databricks account ID of the workspace associated with the serving endpoint.
system,serving,endpoint_usage,client_request_id,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The user provided request identifier that can be specified in the model serving request body.
system,serving,endpoint_usage,databricks_request_id,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,A Databricks generated request identifier attached to all model serving requests.
system,serving,endpoint_usage,requester,4,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the user or service principal whose permissions are used for the invocation request of the serving endpoint.
system,serving,endpoint_usage,status_code,5,null,YES,int,INT,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The HTTP status code that was returned from the model.
system,serving,endpoint_usage,request_time,6,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The timestamp at which the request is received.
system,serving,endpoint_usage,input_token_count,7,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The token count of the input.
system,serving,endpoint_usage,output_token_count,8,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The token count of the output.
system,serving,endpoint_usage,input_character_count,9,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The character count of the input string or prompt.
system,serving,endpoint_usage,output_character_count,10,null,YES,bigint,LONG,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The character count of the output string of the response.
system,serving,endpoint_usage,usage_context,11,null,YES,"map<string,string>",MAP,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The user provided map containing identifiers of the end user or the customer application that makes the call to the endpoint. See [Further define usage with usage_context](https://docs.databricks.com/en/ai-gateway/configure-ai-gateway-endpoints.html#usage-context).
system,serving,endpoint_usage,request_streaming,12,null,YES,boolean,BOOLEAN,null,null,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,Whether the request is in stream mode.
system,serving,endpoint_usage,served_entity_id,13,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The unique ID used to join with the system.serving.served_entities dimension table to lookup information about the endpoint and served entity.
system,serving,served_entities,served_entity_id,0,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The unique ID of the served entity.
system,serving,served_entities,account_id,1,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The Databricks account ID of the workspace associated with the serving endpoint.
system,serving,served_entities,workspace_id,2,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The workspace ID for the workspace in which the serving endpoint exists.
system,serving,served_entities,created_by,3,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,The ID of the creator.
